AREA;AREA_SIGLA;MUNICIPIO;LAT;LONG;T;P;areaP;N;SPP;CAP1;CAP2;CAP3;DAP 1;DAP 2;DAP3;H1;ANO1;ANO2;ANO3;CAP_MINIMO_AREA;ESTAGIO_SUCESSIONAL_AREA
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E462;Siphoneugena reitzii;36,7;40,3;41,3;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E463;Crinodendron brasiliense;17,3+37,2;19+39;19,8+41,2;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E464;Drimys angustifolia;117;122,8;129,9;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;466;Baccharis dentata;16,5;22,7;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E465;Baccharis dentata;18+21;21,3;22;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;477;Siphoneugena reitzii;34,5;35,6;35,6;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E466;Myrceugenia regnelliana;25,8+14+25+14;;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E454;Siphoneugena reitzii;22,5;23,6;25,2;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E455;Crinodendron brasiliense;32,2+6+8;33,1+7+9;34,1+7,4+9,7;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E475;Siphoneugena reitzii;30,7+44+33;30,8+47,5+33,9;31+50+35;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E479;Crinodendron brasiliense;55+32+24;36,5+29,5+59,4;40,2+37,7+60,1;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E452;Siphoneugena reitzii;36,5;36,1;36;;;;11;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;F126;Drimys angustifolia;21;24;27,5;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E456;Drimys angustifolia;70;70,4;;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E453;Siphoneugena reitzii;30,3;32,5;32,9+7,9;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;F125(E461);Drimys angustifolia;75,7;81;84,1;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E460;Ilex microdonta;40,2;42,1;44;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E478;Maytenus boaria;36,4;36,4;37;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E459;Myrceugenia oxysepala;13+18+9+10+8;18,1+14,1+8+9,1+11,3;9,2+9,1+19+8+9,6+7,5+10,6;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;F124(E457);Myrceugenia regnelliana;18+26,5+20,5;22+26,5+23,8;23,1+27,5+24;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E471;Siphoneugena reitzii;23,5+16+18,4+15,2;23,7+16,5+18,4+15,2;18,4+24+17+15;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;E476;Myrceugenia regnelliana;17+30+13+27;17,5+30,2+14,5+28,5;29+14+30+18;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;G621;Siphoneugena reitzii;25,3;26,3;27,3;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;F132;Baccharis oblongifolia;;15,9+12;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;1E;100;G914;Drimys angustifolia;;;20,3;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E470;Drimys angustifolia;188;;;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E458;Ocotea pulchella;32,5;;;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E468;Ocotea pulchella;21,4;;;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E469;Siphoneugena reitzii;20,7;;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E467;Drimys angustifolia;95,8;;;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E473;Drimys angustifolia;111;;;;;;11;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E472;Siphoneugena reitzii;30,7+31;31,3+34,2;32+35;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E474;Siphoneugena reitzii;26,5;26,6;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E451;Drimys angustifolia;96,8;;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E570;Ocotea pulchella;26;28,4;30,6;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E569;Siphoneugena reitzii;35,5+36,2;;;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E568;Myrceugenia regnelliana;25,6+8+9,5+7+7;9,4+10,5+16+21,3+8,5+7,5;29,2+9,7+9,3+8,1+7,7;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;E567;Ilex microdonta;38;42,8;45;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;G962;Myrceugenia regnelliana;37;38;39,3;;;;4,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;F130;Myrceugenia regnelliana;;16,3;16;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;F131;Araucaria angustifolia;;19,9;23;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;G499;Drimys angustifolia;;;17,5+10,5;;;;3,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;G494;Myrsine coriacea;;;16;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;2E;100;G947;Symplocos pentandra;;;16+8,5;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E542;Myrceugenia oxysepala;26,3;27,5;28;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E543;Myrceugenia regnelliana;82;87;96,3;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E561;Crinodendron brasiliense;39;51,3;;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E541;Crinodendron brasiliense;31+38;32,1+38,6;32,4+39,7;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E544;Siphoneugena reitzii;31,5+23;19,5+24,5+25;21+26,3+27,1;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E548;Siphoneugena reitzii;44;45;45;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E556;Ocotea pulchella;36,5+33;38,8+36;39,1+44,4;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;E560;Myrceugenia regnelliana;41,6;41,6;42;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;G915;Drimys angustifolia;;;16,5;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;G492;Drimys angustifolia;;;25,5;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;3E;100;G342;Drimys angustifolia;;;17;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E562;Siphoneugena reitzii;35;41,6;41,6;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E563;Drimys angustifolia;143;;;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E558;Crinodendron brasiliense;48+70+20;52,1+36+76,5;53+37+77;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E564;Drimys angustifolia;82;;;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E565;Myrceugenia regnelliana;47+35;38,5+50,3;39+52,3;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E566;Drimys angustifolia;27,5+7,5;30,3;;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E545;Ilex microdonta;31,8;33;35;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;G596;Ilex microdonta;61,2;66,5;70,8;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;E546;Drimys angustifolia;33,5;36,7;42,3;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;G961;Drimys angustifolia;31;34;40,2;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;G279;Baccharis dentata;;;19,3;;;;6,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;4E;100;G627;Myrsine coriacea;;;22;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E554;Weinmannia paulliniifolia;54;54;54;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E547;Crinodendron brasiliense;70;72,5;74;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E557;Myrceugenia oxysepala;20+13,5+16+13;14,5+13,2+21,3+17,3;14,5+22+14+17,5;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E555;Baccharis dentata;16;;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E552;Crinodendron brasiliense;32+16;36,9+19,8;40,4+21,3;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;G1058;Myrceugenia regnelliana;18+8+6;18,5+9,3+7;13+14+12;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E549;Myrceugenia oxysepala;15+13+18+11+9;14,5+16,3+13,5+18+14,2;14,5+16+15+14+18;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E551;Myrceugenia oxysepala;16+16,5;18+17;17+18;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E553;Myrceugenia oxysepala;18,5+9;19,4+6,2+9,2;19,4+6,8+9,4;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;E390;Drimys angustifolia;16,5+17,1;20,9+21,5;26,1+24,1;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;F137;Araucaria angustifolia;;17,3;18,4;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;F138;Drimys angustifolia;;20,7;25,7;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;G1045;Drimys angustifolia;;;20;;;;4,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;G594;Drimys angustifolia;;;18,2+10,8;;;;3,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;G496;Drimys angustifolia;;;16;;;;3,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;5E;100;G598;Drimys angustifolia;;;28,7;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E361;Myrceugenia regnelliana;38,5;38,5;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E376;Drimys angustifolia;18;21,1;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E379;Drimys angustifolia;65;68,3;68,3;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E378;Myrceugenia regnelliana;21+16,5;18,7+24,1;25,7+21,1;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E367;Myrceugenia regnelliana;18+9+27;33+22,2+10;37,9+24,5;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E366;Drimys angustifolia;48,7;49,7;;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E368;Drimys angustifolia;59;;;;;;13;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G1086;Drimys angustifolia;24;29,9;36,5;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E377;Symphyopappus itatiayensis;20;24,5;;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;F141(E374);Crinodendron brasiliense;42+19;20+43;44+20,5;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E360;Myrceugenia oxysepala;23;;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E362;Drimys angustifolia;22;22;22;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E363;Siphoneugena reitzii;60+93+46;55,4+101+72,2;91+64+101;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E364;Crinodendron brasiliense;74,5;73;;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E365;Drimys angustifolia;80;83,7;83,7;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E362;Myrceugenia oxysepala;80,5;;;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;F??;Crinodendron brasiliense;94+30;96,9+30;;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E372;Crinodendron brasiliense;34+44+46+44;34,5+44,6+47,6+45,5;35,3+47,7+47,2+47;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G257;Escallonia bifida;33,5;34,5;35,5;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;E369;Myrceugenia oxysepala;22;25,5;28;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G1054;Myrceugenia regnelliana;17+15;18+16;19+17;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;F183;Maytenus boaria;;18,5;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;F184;Baccharis oblongifolia;;15,9;;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G1053;Myrsine coriacea;;;16;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G965;Myrceugenia oxysepala;;;16,5+10,4;;;;3,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G957;Drimys angustifolia;;;16,4;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;6E;100;G625;Crinodendron brasiliense;;;18,7;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E380;Myrceugenia regnelliana;15,7;15,9;16,1;;;;2;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E382;Drimys angustifolia;18,2;21,9;27;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;G1089;Drimys angustifolia;17,5;16,4;17;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E389;Myrceugenia oxysepala;54;54;54;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E386;Drimys angustifolia;29;36,5;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E384;Crinodendron brasiliense;50;51,3;51,3;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E383;Crinodendron brasiliense;22,5;24,2;24,2;;;;6;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E373;Drimys angustifolia;74,5;;;;;;12;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E385;Drimys angustifolia;19,7;22,3;28,6;;;;3;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;F189(E388);Myrceugenia regnelliana;50,8;59,9;60,5+27,2;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E387;Myrceugenia regnelliana;69,5;71,6;;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E370;Myrceugenia regnelliana;26;30,6;34;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;E371;Myrceugenia regnelliana;39;43;45;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;G414;Drimys angustifolia;36;40;45,7;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;F142;Myrceugenia regnelliana;9+21;9,4+22,2;;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;G628;Drimys angustifolia;;;17,3;;;;4,5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;G599;Drimys angustifolia;;;19,3;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;7E;100;G417;Prunus myrtifolia;;;19,7;;;;5;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E540;Siphoneugena reitzii;78+61,5;78,5+61,6;79,3+62,5;;;;9;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E522;Drimys angustifolia;43;44,1;58;;;;10;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E539;Crinodendron brasiliense;86+80;81,5+87,5;83+89;;;;11;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E538;Weinmannia paulliniifolia;124;127;136,3;;;;13;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E537;Myrceugenia regnelliana;37+37,6;37,8+38,6;37,8+40,1;;;;7;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;F192;Myrceugenia regnelliana;43,5+14;44,5+15;45,4+16;;;;8;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E535;Drimys angustifolia;20,3;19,8;21,6;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E534;Drimys angustifolia;16;16,5;17;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E511;Drimys angustifolia;16,3;17,5;19;;;;4;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E533;Crinodendron brasiliense;140;142;142;;;;11;2016;2020;2024;15,7;Avançado
Parque São Joaquim/área 3-Urubici;PNSJ3;Urubici;-28,163586;-49,614516;3;8E;100;E532;Crinodendron brasiliense;85;90;90;;;;10;2016;2020;2024;15,7;Avançado
